text,label
kina bata girma kike mata aisha babu cewa mama wata kalma zata nuna cewa kuna ganin girman nagaba daku duk yanda akai shima boss baya samun girmamawa kawai gobe nisanku shine yake aiki hausawa sunc dole ace mijin iya baba,Negative
allah ya karemana kasarmu tagado nigeria kare warsa daga sharrin yan siyasa ameeeeeeeeeen,Positive
ai an gama raina mana wayo kawai taya abu yau aka sa rana ace za shirya ma sa hujja bace inec ta bayar wata watanni ake maganar zaben nan abin kunya gazawar inec,Negative
taurin garesu basa jin magana basa bin doka zaa takashesu kuwa,Negative
duk inda aka cema mutum biyu neman abu ai dole kaga kwalamakamar siyasa,Neutral
duk ke hannu wurin batan bawan allan nan ubangiji allah kayi masa jarrabawa me muni siyasa ai hauka bace,Negative
wlh tlh bbc hausa bakwa neman zaman lafiawato yan arewa suka dage baba buhari gashinan sunfi kowa ji ajikinsu ay dai banza yayi kibafatarsa tayi kyau anan mun karu tunda shima dan arewan,Negative
buhari baba,Positive
innalillahi wayyo allahdan allah gwamnati kisa baki adaena kash subasuda laifi gara kuyi sasanc tsakaninku adinga kashesu babu gaira babu dalilidan allah kuyi wani abu aka mutuwa kawa akeyi,Positive
don allah taimaka aba baba irin shawarar,Positive
allah yasa gask sukedomin munriga munsan halin shugabannin namu,Positive
daga spain layin yan kosai kusada gidan lado mai goro shugaban yan free mode kasa video photo haram ahaka kayi kokari baba saima ranar kiyama zakaga ladanka gwamnatin baba tana kokari,Positive
tabba lamari zai shafi talaka sosai allah ka bamu shugabanni masu tausaya mana,Positive
ya allaah ka shirya mana shugabannin wasu wajen warwaso seh mutu allaah yasa canxa tunani naku dan adam,Positive
abduljabbar koway koway koway mutanensu aljanunsu farkonsu karshen uban way ganduj httpstcohsvqanwd,Negative
hhhhhh haba alhaji aminu araga masu kabi ubanka abba baban abba ganduj,Negative
an gaida mallam garbati baba buhari,Positive
allah ya ara taimakon sojojin najeriya kan yai taaddanc,Positive
ruwan ganduj,Neutral
hahahah baba me shinkafa bala,Neutral
alhamdulillah allah ya karawa goggo iya shafa wuyan ganduj,Positive
allah ya baka mulkin nigeria alheri ka basu mamaki baba,Positive
ay wlh ace ni soja bawanda ya isa ya hanani in yima baba buhari mai gaskiya juyin mulkisaboda shima ya dan huta shugabancin,Negative
mude muna jiranku inama zaka koma kahada apc pdp said jaha bade akasaba munga gudun ruwan tuntini alhaji atiku,Negative
inna lillahi wa inna ilaihi raajioonya allah ka bamu zaman lafiya aqasarmu najeriya duniya bakidaya,Positive
tayi dai dai gwamnatin mashaya jini tariga tayi allah wadai abinda sukayi zariya,Negative
zaka sha kallowai an nigeria hannun janar buhari,Neutral
ungiyar gwagwar tuzurai arkashin jagorancin shugaban ungiyar muna mia sakon taaziyyar mun bayyana cewar zamu taba mantawa dake,Positive
bazamugusheba munaroqon allah jiqan shugaba nagari wandayakeda himma juriya ganin kasa tacigaba allah jiqan ummaru musa yar adua ameeen,Positive
abun ya wuce siyasa innal muslimu akkul muslimumusulmi dan uwan musulmin dan allah mudinga sashi addua allah yabaiyanashi,Positive
yau ida tabbatar cewa munyi zaben tumun dare allah ya isa wlhi,Negative
amacayin sa shugaba yay magana kan muslman palestin yan kin kashmir syria yemen neman zuciya nesa saudi arabia d iran najeriya maganar boko haram,Neutral
ana shegiya najeriya borno ana sheke oga bude filin golf,Negative
allah ya kyauta dan siyasa nawa ke sayen gidaj kasarnan bawanda zaic kala malam don ya sayi gida abu yako allah,Positive
barcelona ci wasan yau gwara mulkin buhari ya dawo farko,Neutral
yake wanna baba,Neutral
saura yan arewa suce alamun tabarbarewar halin tsaro yankin kudanc buhari ya nada sababbin hafsoshin soji nasan makiya baba manjo zasu iya cewa ai an fara taba yarbawa,Negative
kasarmu nigeria neman tarwatsewa fa ayi agaji don allah mr presid there need to take ani action possibl pleas,Positive
dama suba maganar manzan allah gaban suba akan mace tayi shugaban ci allah yasa sugan gaskiya ameen,Positive
ni wlhi kunya ma nike ji yanzu ganin buhari matsayin shugaban kasa wai dan jaha ta allah yaji kan yaradua,Positive
allah ka tsinewa ganduj ka tsinewa duk wani yakeda hannu duk wani dayaji dadin cire sarki duk wani dayaji haushi domin tsinewa ganduj shege dan karya allah ka yada cutar corona viru gidan gwamnatin jihar kano kano state hous of assembl,Negative
wallahi lokacin manya suke nuna mana buhari abun bawa amanar kasa bane gani muke kawai san zuciya sukebahaush yai gaskiya yace abin babba ya hango yaro ya hau duts dala baze hangoshi bawallahi munyi kuskuren zabar ka buhari,Negative
ai najeriya zasu zo suyi zangazangar indai dagask sukeyi httpstcogmypl,Negative
kurabuda matsiyachi inda akwai babanshi wani danshi achiki tabbata baze fadi wadannan kalamen,Negative
shima baban namu yau gobe zai sa,Neutral
baba banji dadin magananan yasinzaka bata rawarka tsallemutan sun fara cewa laifin ash naka bane kumakana kokarin kwafsawa,Negative
text,Negative
baa gargadi ganduj har yanzu zalunci baya dorewa kula dai,Negative
annabi dawud baban annabi suleiman,Neutral
tohm kuna kishin kasar neh kuna zama majalisar neh don samun abunda zakuci,Neutral
ruguduma baba mustapha yaya sanyinna sister madina raina ya biya wanga cake buki mai badi don allah gayyac ni amurka mana,Positive
wallahii ganduj bai taba burgeni irin yau,Positive
bawani farfesa kano umar abdullahi ganduj subarshi yazama farfesa bankama amurka wuta httpstcotigfucz,Negative
muna goyon bayan gwamna zulum allah yaqara temakon shugabannin nagari,Positive
allah ya isah allah ya isah allah ya isah koma islamiyya ganduj akwai jahilci lamarinnan allah ya baku mulki dan nemi lahira duniya kanada ikon zakac fita muyi ibada muje kasuwa kana ji kana gani ake zalintar allah ya isah wlh jahilai dabbobi,Negative
daga cin zabeallah ya jikan musulmi,Positive
meyasa bakada imani wai wanann buhari such heartless person,Negative
wai yanzu in akaj lahira duka en nigeria zasu biya bashin nan koh kuwa buhari kadai,Neutral
kyau duk yan kishin asa irinmu mallaki waya irar najeriya hali ma ayi doka akan kowann mai waya biyu dole ya mallaki irin waya allah ya taimaki asata,Positive
dai mutum yakai lalatacc har wani gona ma ke gareshi kamar wani buhari,Negative
mayen jirgi kawai kullun cikin tafiy tafiy anata kash mutan ajikinsa allah yasa akama yusuf buhari zarah,Negative
anawa raayin kawai tayiwa babanta biyayya kawai ta auri malam kabiru makaho dan shiyafi mata,Positive
aiki yayi kyau ganduj bude mana mini stadium filin kawai,Positive
hmm buhari yaraina yan nigeria wlh tunda mulkin gadon,Negative
har hakan ya tabbata to ya kamata matsayinsa shugaban kasa yayi maganin hakan kuwa bazai iya yayi murabu domin baza rasa masu yin magana hakan cikin kasar,Negative
hakan kuwa allah yasawa baba alkhairi,Positive
sunayen gwamnoni shida korona ta kama najeriya httpstcogcfhinaz,Neutral
ungulu takoma gidanta tsamiya axahirin gaskiya buhari mayaudarin sam bamuyi tsammanin daga gareshiba anci amanarmu anyaudaremu,Negative
mutimin anya baiyi shekara dari in banda son zuciya budurwar heart mey zakayi mulki yen yen yen yen sabida elect yazo toh kan mage ya way,Negative
innalillahi waina ilaihim rajiu ya allah kana ganin halin muke ciki ya allah kawo mana dauki wllh allah shugaban nin kasar hakkin kanku wllh karku manta allah yabaku shugaban cine badan kuyi abuda kuke soba aaa allah y baku dn aluma,Positive
akwai wani abu lura daga lokacin aka canza shugaban ndlea najeriya ake yawan kama miyagun kwayoyi musamman airport alama dai shugaban baya kamar yayi sake dai akwai fahimtar juna tsakanin masu safarar miyagun kwayoyin,Negative
ban fahimci turanc buhari,Neutral
haba baba sassauta mana,Neutral
gaskiya wato aci gaba fitowa daga daji ana kash alumma shine burinka aradu buhari bakason yan arewa wato zoo xakison maidamu monkey kadaukemu,Negative
magana tayi dai dai baba ana baka kasa hannu muna goyan baya wallahi,Positive
ya murd zaben jihar kano dai tare hadin gwiwar dig manya manyan munafukai legal action za dauka,Negative
eh mungan cewa gwamnatin nigeria batada damuwa koh aii karatu akasara koh kar aii suh duk dayan awajen,Neutral
babu gwamnatin ta kirkiri talauciyunwa fatara rashin tsaro sauransu irin taku,Negative
toh fa yau me ya shiga tsakanin har yake furta kalamai ya fatan sake ganawa mutum kamar buhari,Neutral
au gogarman ya yarda ganduj mai abun mamaki,Neutral
ai baa taba shugaba maqaryaci kamar sa duk alqawuran yayi babu ya iya cikawa,Negative
ai sabon abu bane maganan buhari ai kaman ruwa kondo,Negative
karyac dan ubanku bawani doka dokau mata dokau,Negative
dai wahalar ta apc ta sanya mun manta waccan,Negative
allah yasaallah yakarawa nigeria albarka ya kare ya bamu xaman lfymasu fitina allah ya shiry bamasu shiruwa bane allah ka hanesu cutar jamaaallah yakara shiryar shugabanin ka dorasu kan dedeameen,Positive
falalu matsalar itac mutum yayi magana ringa zaginsa ana cewa wai bakason buhari matsalar siyasa bace matsalac ta shugab yanada kyau shuwagabannin suyi duba zuwaga wadannan matsalolin wllh,Negative
matsalar yan nigeria rashin hakuri yanzu in goyon yan nigeria suka ka soma yi baba may bakayi musu abubuwan munsa duk cikin gyara,Negative
dan tsurut zaisak kull jamaar kaduna sako daga washington dc kusa gidan shugaban kasar sambisa gefen offishin donal trump muna allah wadai wanan batu naka kiriku,Negative
hahaha allah yasa dai harda naka baba gandollar,Positive
sako ya isar ma baba kenan,Neutral
ni kadan hakan bai bani mamaki domin kuwa vazu dauki rayukan yankin arewa baki komai hakan ya kara tabbatar mana mulkin kama karya ake yi mana allah ya kaimu lokacin zabe maga shegen zai zo mana arewa campaign,Negative
yan siyasa tururuwar komawa apc httptcohihcqlrbzp mun kull qofar ai,Neutral
daman farin jinin mara imanin ai daga ganin babarsa bakin jini tayi naqudaersa,Negative
cp wakili adali mutum nagari mai saukin sannan jarumi allah yasa abashi ministan tsaro,Positive
bahari wuta ma majalisar daban,Negative
yanzu yadda kuka shaku alal misali ya zakayi mustapha ya lace zaben samun zuciyanta shin zakayi congratul nasa woni alal misali ni zanci zaben httpstcohepqaafp,Neutral
inna lillahi wa inna ilaihi rajiunni whl bansan me zanc domin duk kiran zamu munyibabu wata nasiha bamuyi babu wani zagi bamu buhari kho jikinsa,Negative
yan kasa janhuriyar niger miannasu cikin zaben amuroka har zasu bata miyon bakin suyima kansu illa shugabanni amuroka ma basusan sunayiba haba dai,Negative
saiti baba buhari me nijeriya,Positive
allah ya gafarta masa adalin shugaba kasata nigeria bukatar irinku banda irinsu yawal,Positive
mun sani baba,Neutral
gaskiyan baba uban abba,Positive
wani sabon mugunlabari ga pdp maqiya buhari nigeria amp zasu buhari ya kaisu yawon bude ido gurin yan taadda so kuwa amp zasu yi koqarin alakanta abin yan bokoharam masoya muna murna rasa rai,Negative
tafi tafi mah xaac an sace shugaban kasar inda aka cigaba,Negative
haba dan allah yau bakin zaiyi shiru dayak yan madrid baki garesu kamar yan pdp,Negative
zasu kare sun ga bata yadda zasu ja baba buhari shine suka kare haushi kamar karnuka banda kare wake haushi insha allah baba buhari dodar,Negative
dama ai burinka kenan baba ta gambu yace babu abinci babu mai sisi kaga kowa yayi yankwat,Negative
wai jihar shugaban kasa kenanfa ammafa dikabundak faruwa yanaji yakasa yinkumaiallah ka yayemana musibannan,Negative
baya ga jaje suna bukatar tallafi malam buhari sbd bamu so kara samun yawan bandit kidnapp armrobb sbd aiko naku tallafin,Negative
allah dai ya kyauta in ana sallah shiru akeyi fa talakan nigeria abun ya anfana mulkin apc gaba daya daga sama har kasa,Negative
tsoho baban yaro adawo lfi,Positive
allah kabamu shuwa gabanni masu sonmu najeriya,Positive
kunci iya naku wai buhari yaga talakan nigeria atamfar apc,Neutral
alhamdulillah ganduj ya dawo allah ya karbi musulincin ka baba ganduj,Positive
toh ta shafa masu kallo mudai ya batun buhari ah london neh,Neutral
malam muhammad sunusi ll allah yakara nisan kwana nan wani zakama sarkin musulmi nigeria zarar mun karbi mulki daga hannun apc insha allah,Positive
wlh ganduj jaki bai iya siyasaba,Negative
malam aminu saira munyi predict abinda ze faru nan gaba aiiidama kowa yasan mahmoud dan shege neh toh cewa zakuyi baban laila shine babanshi kaga mahmoud zeiyi babu sumayya babu laila my predict is soo accur isnt it,Neutral
najeriya in mana,Neutral
wllh bbc kune kuke bayarda gudunmawa ana yankar baba kaikaic,Negative
hhhhhhh itac asata ta haihuwa najeriya kaji wani labari irin teburin mai shayi to fisabilillahi mey amfanin awanyan jamian tsaro sukayi musu buatarmu anan itac kuutar yaran daga hannun an taadda batu gaskiya gwamnati ta gaza,Negative
allah yah idda nufi baba yayi maka jagora ameen summa ameen,Positive
kaji dan jagalliyat wai suyi voter card aida sunada yawa elrufai buhari basu chi elect bauser,Negative
wallahi allah ya bamu tunkun shugaba ana nan ana kashemu baka cewa komai,Negative
bbc hausa sam babu kishi babu kwarewa aikin wallahi mi yasa duk wani rahoti zai iya haifar cika matsala gehen addinin musulunci kunfi raayin kawo allah ya waddan naka ya lalac amin,Negative
miyahada buhari masaurauta hakan yayi daidai,Neutral
gwamnatin mai gaskiya kenan,Positive
farashin biredi najeriya zai aru kusan kashi cikin httpstcolxnubrib httpstcocmfionwqrk,Neutral
realli baban yarinya fa yakamata aboy gashin,Positive
tunda chan ake zaben bah,Neutral
mallam director dan kawalin fa kamar babar sumayyakodai ajjiy mata tayi har ta girma sannan ta bata dan kawalin yasha ajiyahar tsahon shekaru ashirin ana ajjiyewa sumayya anayi munajin dadi director httpstconihwplohxz,Neutral
mijina neh ya fara zuciyana babana shine gwani nah inasonsu duk biyun,Positive
allah ya kara aka kasa buhari shima yaji dadi,Negative
shugaban kasa yasakiyin allah wadai,Negative
to baba munkwantar dashi dole abi liman canza masallaci,Neutral
wayyo allah najeriya kasata ai abu hankali zai dauka,Negative
innalillahi wainna ilaihirrajiun wato gaskiya batu abun mai hadarin gadk matuka tabba gwamnatin tarayya batai hubbasa to falyakul kairan kwai batun mace mace gaskiya mai girma gwamna kwamitinka basa fada maka gaskiya dan abin yayi kamarifa,Negative
diyan shaggu yan apc anyi nasifa ga buhari shikenan ana kiyayya dashi rants allah naga dan apc jinnak kamar in yankashi buhari allah yaisa,Negative
innalillahi wainna ilaihi rajuun allah yayiwa shugaban kasar najeriya muhammad buhari taurin,Negative
shugaba buhari nayi villa,Neutral
sulhu alkhairi allah yabia baba gandujen,Positive
tambayeshi tsakaninshi allah shine buharin gaskiya,Neutral
karya kakeyi baba,Negative
mukam muna biyayya ga gwamnati duk abunda tace bawai yasaba mawa addinin islama bane muna masu biyayya yauwa,Positive
manufa ta samu alumma najeriya gareku duk yake wani korafi to yayi ikirarin zanga zanga yagani inba biya masa bukatunsaba,Neutral
laaaaaaa ash shima ganduj ya zaba,Neutral
ganduj left the chat,Neutral
babar zaluncinsu dai kaje auren yarinya akusan kasheka respons baida asali musullunci,Negative
koina aka kwana kan batun rigakafi cutar korona ga asashenmu masu tasowa afirka yanzu yakamata muga amfanin hukumar lafiya ta duniya dukda cewa shugaban hukumar ta who ta shiyyan namu dr moshidiso muwetti tana oari,Neutral
text,Neutral
to dokar allah aikin banxa,Negative
yen yen yen yen anyi garkuwa awakin wani dan siyasa har kunyi publish nan abu ya faru wurmakatsina baku sa,Negative
siyasa shugaban kasar wana kokari yayidayaj garinma gidan gonarsa ya tapiamma dan san rai komai se ansa siyasa ciki,Negative
nigeria ta wuce tunanin ka uba baya shugaban kasa dan sa yayi chairman,Negative
me yasa baku komai akan shugaban zarota zamu cigaba kallo ana zalunci asar,Negative
gaskiya el rufai yafi buhari mugunta,Negative
anyiwa baba tsiyar nasara an wankeshi tsaf farfesa farfesa,Negative
taaddaccin zaben kano kash kashen hk mure mn zabe tah karfin tuwo allah ya isa dah zarcewar buhuri yayi,Negative
durin uwar kudun ana kash mutan ana sacesu kullum kawo solut din dazasu tackl issu din dasuk damunmu kunqi kazo kanama mutan maganar siyasar shegu matsiyata,Negative
allah sarki wlh kamata yayi sa doka i tsauri akan wariyar launin fata babu dadi sam don nima ya faru dani,Negative
yanzu wai apc kawai zata dinga decis nigeria,Negative
adalci bane meyasa buharin ya karya wa twitter dokan ayyy shine ya karya doka yan najeriya bah akan me hanamu,Negative
mugu dan daura aci gaba gashi baba,Negative
ana so yafe mana duka bashin buhari ya ciwo aka changer name din china zasu rasa suke bi bashi they will start look for nigeria again,Neutral
in sha allah baba buharist,Positive
dan uwarki wane zai sa ki canza mai tin kece mr presid in wawaiya kawai baki ki shin ka sarki dabba dake mtww,Negative
munji tallafin gwamnati baneto yanzu tallafin gwamnatin yakeduk ban iya yorub saina dana male,Neutral
tatsuniyar fah kenan wlh shugabannin kasar nan basu adalci gaba day,Negative
wato dai kanon ta ganduj,Neutral
ai kwankwaso babankun siyasa sa anku bane meyasa baku bari anyi zabe gama kukai yan daba suka hana ayi zabe azzalumai marasa daraja allah yakaimu kun isa bari ayi zabe hankali irin tunaninku,Negative
allah ya kara miki kaunan ikon kulawa dashi har allah ya rabaku lfya mukuma allah ya jikan namu baban,Positive
baba uban marar uba kayi takwa uban zarah,Positive
kuwa najeriya ta wargaj allah yasa shekara dinnan iyakacin abunda zasuyi kenan har abada karsusak dawowa,Negative
ni nafison whatsapp dinma najeriyar,Neutral
taya gwamnati xata saki yake kokarin yi mata juyin milki,Negative
ga gran patron najeriya httpstcoryxcytjff,Neutral
zamu dau mataki anci mutunci maigirma ganduj bainar jamaa yaxa abashi ferfesa daga baya jany,Negative
wata yar pdp tace ana xaun qalau wata mata ta karantawa pdp alamnashrah tace fansak duk taja mana sak din,Negative
wani gauta jane shima buharin yayi kalan surutannan kafin yahau,Negative
komai baba allah yasa mudac,Positive
akwa rawar xaku taka kuna jikin gwamnati baxaku fadi gskya bah wallahi kaima allah zai tambayeka,Negative
allah sarki baba allah ya jiqan,Positive
mahaifina shine gwanina i love you baba so dayawa alfahari abbana,Positive
salamu alaikum malam aminu saira maka fatan alkhairi karin basiraina dauk sako kamar hakadan gane shirin labarina dan allah inaso muma ayi favour namu fan mahmud daga masa kafa sannan baban laila ya yadda lbrn auren tunda sumayya ma tasha kwana,Neutral
ai komai bane lanjeriya dai talaka neh ya jefi wani an siyasa aka kama daga baya wasu suxo wace to pah nann xaka san akwai hukuma lanjeriya,Negative
kwalliya hak baba yasha an kanti ya ora hula ube abinshi,Neutral
sunyi kamancecciniya ta wasu bangarenhaka sun bambamta ta wasu bangarenmisali kinc buhari tsohon sojaneyayin biden tsohon httpstcobgxxfzug bambamchin,Neutral
wai kun rasa labari kawaii kawo ma mutan mahawa to yaush gwamnatin tace hakanan,Negative
sarkin ganduj in action,Positive
hmhmhm duk acikin zafin fadiwa zabe,Negative
yake tunanin ma bashi hankali jiyewa shugabannin fushin talakawa wlh,Negative
wace dalauc zata kaini garkan buhari karban barkada sallah mai bada,Negative
wallahi har batun gaskiya zamuyi anan ni dai anawa raayin irin matashin daba dan siyasa bai san dadinta jinjina ga game irin namijin kokarin yayi domin kuwa wallahi unguwata munga chanji domin kuwa muna samun wuta yadda yakamata,Neutral
ehhh gaskiya dae yakamata jinjinawa gwamnatin shugaba buhari koda kuwa ta wajan tallafawa alummar sa yayi wajan samun sauyin kayan masarufi,Positive
kaji tsinan watau magudin zabe asali ya samo daga amurka in anyi africa don raini suyi ta kumfar baki mun tafka magudi domin kayarda wan nan gwamnatin zubar jinin talakawain anyi magana muce trump ya koya mana sakon yan pdp,Negative
rokon ganduj don allah don annabi ya bar batun kirkiro sabbin masarautu kamar yadda kotu ta soke taba fadar kano taba gaba daya yan tijjaniyya masoyanmu shiekh dahiru usman bauchi,Positive
nidai jihata shiru muke ji adamawa bamu san ma wace ranar zaa bada date din kammala zaben wlh,Neutral
allah ya sauwakawannan mulki buhari ake kira jarabtar so,Positive
allah mun tuba ka tsigemana buhari duk baya kaunar arewa ka mana maganin,Positive
firauna kenan mugu dan masara kk ji gani wa dan suka zabe kan haukan nasa yake qarewa,Negative
anya buhari talakawan dai an chanja mana mudai munsan mai tausayin mai kaunarmu in wani laipi mukai ayafemu plsss,Neutral
tatsuniya kawai kullum maganar kudin abaca yakai kasar waje waini kam abaca nan kadai shugaban daya mulki nigeria tin bayan samun yanci kuwa dai ana rainawa dan nigeria hankali sunan abaca haba allah abin ya isa hakanan mtsww,Negative
ansamu canji karin kudi wai nikam gomnatin nigeria satan suke bai ish bane just ask,Negative
gaskiya gwamnati elrufai bata adalci ya nuna cewa zaayi sonkai,Negative
sarki ya bama ganduj kawai,Neutral
kaikuma shugaban masu jahilta yan nigeria,Negative
hmm nigeria is my countri waton talaka ya more mulki karnin yau wahala gobe wahala wallahi gwai allah saida uwayenmu sunkac kammuyi buharinga munkac wall munyishi gashinan yanzu kullum swabemu akai kamat doya gabadaya anchakuda lissafin talakan nigeria,Negative
karshen munafurci yakar siyasa,Negative
dan dan presid vp co wani gov wani minist shiyasa iskancin kawai bakomai allah ya isa,Negative
masha allah baban,Positive
yasa nake yinka kasan ya kamata allah baka nasara zabe mai allah yasa kain zaka share mana hawayen allah yasa dauki shawarar kabasu baban mai goya talakawa marayu,Positive
jakai gaskiya bbc hausa yan isakan mutan yanzu rasa zaku dora hoton sa baban mtwsss,Negative
uban ka ya daki hancin tukunyar miyar kishiyar kanwar kawar babar ka ka kara allah ya kwash kasar dake cikin duniya ya tora makogaran ka,Negative
ni dan jamiyar apc inna fatan allah ya kawomana sauki duk lamuranmu yau kunlunamin dangan bayanan me girma tsohon shugaban kasa ebel jonathan yayihakikagaskiyanebabu abinda muke koyawa yayanmu illa kiyya bangaren banakaba ta kowac fuska,Positive
gaskiya ni banga darasi aka dauka sabida babu wani canji akayi maganc matsalolin baya ya haddasa kashekashen yanzu babu kunchi takura talauci taaddanc jahilci babaker cin hanci rashawa duk dauin kaskanc sune agaba,Negative
rants allah buhari ceman yayi allah daya bazan yadda akwai tulin hujjoji atar dani quria ta allah ya isa mugu dan muguwasokosaunagilu,Negative
allaah ya gafarta maka gamji an kwarai ahmadu bello sardaunan sokoto najeriya tayi asarar gwarzo,Positive
shugaban masu gaskiyar jahar kano gaba daya an dai ji kunya wlh ana tsufa ana kara fadawa,Negative
bbc dan allah kun rasa abin post kuna saka mana hoton buhari zazzag sa kawaipleas,Negative
bashi abin zai fadawa kanawa tabbacin babban dana sanin dan kano shine zabar buhari yake,Neutral
nigeria kenan azabg ma ministan albashin shekaru,Neutral
wato abunda yan nigeria suka kasa ganewa shine buba galidima buhari duk bakinsu dayan kawai suna nunamana akwai matsala azahiri atsakaninsun,Negative
maganan gski kenan dattijon kirka allah ya qara lfi baba atiku,Positive
ai shima dan siyasa kamar kowann babu wani laifi don anyi masa ihu kamawa tayi,Negative
gski y raina gwamnati ma wann,Negative
shugaba mai ci an taba tuhumar sa bill clinton har sauran kadan stige dan halay sun gada ban samani kiran zai tasiri,Negative
hala mutan garin suka yiwa baba buhari rashin kunya yanzu ga irinta nan gobe ma kwa qara ace duk hakuri irin baba saida kuka qureshi,Negative
nigeria saudiyya ai babu hadi sun fimu cigaba shugabannin masu adalin masu son kansu,Neutral
yaro ya fito babansa sak allah ya musu gafara baki daya,Positive
wayyo ga dan talaka baba masu samun ai huce fa sun zaba,Neutral
kada gaji kara hakuri baba ya kusa kaiwa linta talaka zaisha jar miya,Neutral
anyi gaba uriar an najeriya,Neutral
muma buhari zai gwada mana,Neutral
lallaikam ya kamata dan saurara dom samun nasarar godanar zaben acikin nasara,Neutral
shin tayaya zan iya biyan gwamnati harajin ta tsay batar jamiyanta sun zo gareni wajen son karba abinda yafi harajina ya gaza,Neutral
hmm allah sarki hakan yafi suka iya turancin amfani majalisar,Positive
samun nasarar yin magudi akan zaben shugabancin nigeria,Neutral
kaii yan najeria yan haram neh yasin to kunji gaskiyan maganar kun maida baba kamar baisan abin yake yi ash kune jihilan bakusan abin kukeyi,Negative
tsoho ash bai tubaba har yanzu akwai sauran bariki httpstcolmaezthb,Negative
anya buhari kana sauraran karatuttuka kana jin qalubalen shugaba zai fuskanta ranar qiyama kayi adalcin baka tsira bare irin mulkin naka kama karya wallahi gwamnatin buhari bata amfani talaka komai wahala tsadar rayuwa ubangiji ya saka man,Negative
tsakanin kun san siyasa ayi amfani aci mutunchi yan uwa mtsw,Negative
hakan nufin cika sharuddan faduwa zabe duk fadin najeriya,Negative
kaji shirm tosu tsigeshin kuwa suka tsigeshi talakawa zasuyi masu addua suda mulki harabada domin nigeria ma nabukatar bayan borno kawai zulum for presid insha allah,Negative
dan girman lago yarabawan cikin ta dan mutuncin jirgin sama awajen dan kaunar kake talakawan nigeria baba kayi hakuri,Neutral
wanen mdd to wane matsayi ya taka zai nemi alfarma irin wannanto mdd wllh buhari yace son yafe wa jahilin nan mun tsine masa bare wani mdd,Negative
hahaha tausaya ma trump duka biyu kenan gashi ya fadi zabe ga birnin new york citi ya ya yan ke duk wata alaka trump bye bye jan biri,Neutral
allah ya kara wa sarkin lpi nisan kwana sarkin limamin sarkin jagoran sarkin maganin kukan sarkin abin nunawar sarkin abin alfahrin duk duniya allah ya kare ka daga sharrin makiya mahassada baban,Positive
dan uwarsu tagiya suke kenn dan uwar babanku ta abinci ake giya,Negative
fatan shima mahmud rabiu riba bane babanshi,Neutral
wlh buhari dan iska,Negative
buharin atikun kwankwason dasu taran marokan mawakan daku bbc din duk kunci saa bana zagi dana dura muku ashar yan rainin wayo kawai,Negative
kut mudai munbani chin bashi wllh mubabamu akiba duk yachi hakina wota balbal wllh,Negative
humm wallahi kundai gaza dakai mai gidanka buhari abun haushi kullum kuke nuna duniya kunfi kowa iya mulki gashi secur kadai ya gagar wallahi shame on you elrufai amp buhari,Negative
yawan bashin ake bin najeriya ya tiriliyan httpstcouotoksx httpstcosmylhgkf httpstcoipliuonhb,Neutral
buhari kiran magana zai kare duk yan kananan kwari,Neutral
zanc masa baba muna dai ckin hakuri cigaba kara hakuri har sae yaush shekara saura de,Neutral
duk ya turawa rarara koh rariya neh ma sunan nashi kudi kan yiwa buhari waka talaka neman kudin abinci toh wlh ban yafe,Negative
baba buhari ikon allah wato yau labari justiceforkano ya riskeshi yayinda labarin gobarar onacha ta riskeshi ranar abun ya faru,Negative
wan nan batu yake ace kana tsohon soja mai muqamin gen fah ace harkar tsaro ta gaza samuwa tur shugaba irin kah wallhi allah ka shiryi yan bindigagarkuwa mutan boko haram in suna rabo in basu rabo allah mana maganin,Negative
malam ali kadaiba tausayawa shugaban yen siyasa,Neutral
aci uban baba,Negative
gomnati taji tsoro,Negative
shin ganduj bacci yakeyi lazumi,Neutral
shugaba buhari yayi allah wadai wanga satan yaran,Negative
lallen dai daga gani najeriya bugun birnin gwari ma kuwaa munsan komai ai,Neutral
baba gai mutanen guinea tambayo mana farashin shinkafa acan,Neutral
the most popular hausa man in the world i dey salut oga kawai ka fito takarar shugaban kasa kaga ke arewa,Positive
toh raayin dai shene daman hakan mukeso baba yasak tsayawa takara baba insha allah,Positive
obama kayi rawar gani sosai gaskia duniya za ta yi reshin shugaba nagari bamu san ya amurka zata kasanc idon ka sauka daga mulki,Positive
baya daga cikin aikin jarida daukan bangaran ci ga komai iya harka siyasa aka koya muku aikin yayan yara,Negative
hahaha allah yasa dai harda naka baba gandollar,Positive
buhari yahau ana murna zae sauka ana murna,Positive
an kammala train lafiya saura me allah ya taimaki shugabanni don dace samo mafita karshen matsalolin tsaro kasata nijeriya ameen,Positive
dai ka shigo jamiyyar dake bada kwangilar ga yan uwansu yan majalissu kodai dalilin yasa ka dawo apc din,Neutral
the way audienc cheer when they heard the ganduj alleg question ganduj ya cuci kanawa wlh,Negative
sae mae dan wahala koma kunena zae huta jin sunan buhari,Negative
yanda ganduj ya dinga soke dala aljihunsa,Negative
kumai tsiyar buhari,Negative
aslm jamaa abinda nakeso nanuna muku anan shine auren aisha hananyar shugaban kasa bashida hadida yanyin ake ciki dan ana wani yanayi bazai hana shugaban kasa aurarda yarsaba jamaa kula dakau baa tabayin bikin yar shugaban kasa mara armashi kamar,Neutral
